Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude,Price
0,68,3,2,1,1,0,0,1,0,Mandaqui/São Paulo,sale,apartment,-23.481774,-46.641216,430000
250,53,2,2,1,1,0,0,1,0,Penha/São Paulo,sale,apartment,-23.5318665,-46.5484087,350000
960,70,2,2,1,1,0,0,1,0,Mandaqui/São Paulo,sale,apartment,-23.4804903,-46.6315631,310000
730,150,3,2,1,1,0,0,0,0,Bom Retiro/São Paulo,rent,apartment,-23.531953,-46.636737,2400
750,92,3,2,0,1,0,0,0,0,Lapa/São Paulo,rent,apartment,-23.521382,-46.700904,3000
250,44,1,2,1,1,1,1,1,0,São Mateus/São Paulo,rent,apartment,-23.610523,-46.459041,950
240,42,2,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.509559,-46.380044,660
290,55,2,1,0,1,0,0,1,0,São Mateus/São Paulo,sale,apartment,0.0,0.0,230000
0,32,1,2,1,1,1,0,0,1,Jardim Helena/São Paulo,sale,apartment,-23.558842,-46.573205,85000
600,35,1,2,1,1,0,0,0,0,Consolação/São Paulo,rent,apartment,-23.553068,-46.654288,3000
477,44,1,1,0,1,0,1,1,0,Santana/São Paulo,rent,apartment,0.0,0.0,3000
0,48,2,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.502336,-46.523243,1200
658,80,3,2,1,2,1,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.660558,-46.686034,485000
770,100,2,2,1,2,0,1,1,0,Lapa/São Paulo,rent,apartment,0.0,0.0,4000
0,49,2,1,0,1,1,0,1,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.5070215,-46.4737943,215000
710,113,4,2,1,2,1,0,1,0,Saúde/São Paulo,rent,apartment,-23.6107527,-46.6302468,4500
1412,210,3,3,1,1,1,0,0,0,Pinheiros/São Paulo,rent,apartment,-23.561758,-46.674468,3000
0,64,3,2,0,1,1,0,0,1,Jabaquara/São Paulo,sale,apartment,-23.648925,-46.669895,387900
0,63,3,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.58816,-46.543623,1800
450,67,2,2,1,1,0,0,1,0,Ipiranga/São Paulo,rent,apartment,-23.6013183594,-46.621887207,2400
850,80,2,1,0,1,1,0,0,0,Cambuci/São Paulo,rent,apartment,-23.567646,-46.6233418,1600
555,70,3,2,1,1,0,0,1,0,Jardim Ângela/São Paulo,rent,apartment,-23.604294,-46.518325,1190
0,59,2,2,1,1,0,0,1,0,Rio Pequeno/São Paulo,rent,apartment,-23.575666,-46.745402,2500
2610,195,4,5,4,3,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5714237,-46.6622989,8000
412,54,2,2,1,1,1,0,0,0,Vila Jacuí/São Paulo,rent,apartment,-23.4944,-46.462139,700
486,81,2,2,1,1,0,1,1,0,Freguesia do Ó/São Paulo,rent,apartment,-23.4838107,-46.6955398,2400
846,55,2,2,1,2,0,0,1,0,Consolação/São Paulo,sale,apartment,-23.5526306,-46.6515889,680000
460,48,2,1,0,1,0,0,0,0,Mooca/São Paulo,sale,apartment,-23.5483302,-46.612237,299000
511,60,3,2,1,1,1,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.564779,-46.476772,300000
732,60,2,2,0,1,0,0,0,0,Santana/São Paulo,rent,apartment,0.0,0.0,1200
450,63,3,2,1,1,1,1,0,0,Pirituba/São Paulo,rent,apartment,-23.499727,-46.722403,1550
824,68,3,2,1,1,0,1,1,0,Freguesia do Ó/São Paulo,rent,apartment,-23.4926208,-46.692769,1500
150,41,2,2,1,1,1,0,0,1,Cambuci/São Paulo,sale,apartment,-23.566018,-46.61871,183900
350,55,1,2,1,1,1,1,0,0,Bela Vista/São Paulo,sale,apartment,-23.554461,-46.650068,385000
0,43,2,2,1,1,0,0,0,0,Lajeado/São Paulo,sale,apartment,-23.53209,-46.40717,155000
1200,140,4,4,2,2,0,0,1,0,Medeiros/São Paulo,rent,apartment,-23.599178,-46.728962,3000
1000,115,3,2,1,2,0,0,1,0,Santo Amaro/São Paulo,rent,apartment,-23.6493671,-46.7027144,4100
500,32,1,2,1,1,0,0,1,0,Santo Amaro/São Paulo,rent,apartment,-23.647794,-46.705453,1800
440,65,3,2,1,1,1,0,1,0,Vila Matilde/São Paulo,rent,apartment,-23.533208,-46.533952,1790
394,55,2,1,0,0,0,0,0,0,Liberdade/São Paulo,sale,apartment,0.0,0.0,270000
1485,119,3,2,1,4,1,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.581824,-46.647415,5300
386,42,1,1,0,1,0,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.5908284,-46.634114,2800
450,45,2,1,0,1,0,0,1,0,Cursino/São Paulo,sale,apartment,-23.6329223,-46.6250801,290000
570,82,3,2,1,1,0,0,1,0,Campo Grande/São Paulo,rent,apartment,-23.6636512,-46.6891296,1800
1200,128,3,5,2,3,1,0,1,0,Perdizes/São Paulo,rent,apartment,-23.534683,-46.678478,4300
1040,125,3,4,3,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.551011,-46.543376,2800
3700,200,3,3,2,3,0,0,0,0,Lapa/São Paulo,rent,apartment,-23.5264512,-46.7052114,3500
461,60,1,1,0,0,0,0,0,0,Cambuci/São Paulo,rent,apartment,0.0,0.0,1400
120,56,2,1,0,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.5507701,-46.4887423,830
30,30,1,2,1,1,0,0,0,0,Jaraguá/São Paulo,rent,apartment,-23.523743,-46.648442,1000
0,54,2,2,1,1,0,0,0,0,Vila Jacuí/São Paulo,rent,apartment,-23.493454,-46.457506,1100
0,100,2,2,1,1,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.5857,-46.6826,11000
780,94,2,2,1,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5643858,-46.642246,800000
0,82,3,2,1,1,0,0,0,0,Mooca/São Paulo,sale,apartment,-23.557555,-46.606281,600000
530,54,2,2,1,1,0,0,0,0,Cursino/São Paulo,rent,apartment,-23.656797,-46.611725,1200
290,48,2,1,0,1,0,1,1,0,Carrão/São Paulo,sale,apartment,0.0,0.0,275000
1182,129,3,2,1,3,0,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.5388583,-46.7132246,5500
750,129,3,2,0,0,1,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.5364508,-46.646523,530000
430,47,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5466892,-46.4515459,1300
2300,190,3,3,1,2,0,0,0,0,Santana/São Paulo,sale,apartment,-23.4922996,-46.630392,954000
2800,207,4,3,2,3,0,0,1,0,Santana/São Paulo,rent,apartment,-23.493719,-46.6319905,5500
1624,120,3,2,1,2,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6024816,-46.6680778,4630
1800,157,4,5,2,2,0,0,1,0,Perdizes/São Paulo,sale,apartment,0.0,0.0,2100000
296,42,2,1,0,1,0,0,0,0,Brás/São Paulo,rent,apartment,-23.5357211,-46.5951336,1400
300,55,2,2,1,1,1,0,1,0,Itaquera/São Paulo,sale,apartment,-23.529153,-46.455747,232999
450,50,2,2,1,1,0,0,1,0,Limão/São Paulo,rent,apartment,-23.4993822,-46.6799456,1500
1900,233,4,5,4,4,1,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.666599,-46.694951,1595000
400,42,1,2,1,1,1,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.618795,-46.681542,2700
600,70,3,2,1,1,1,0,1,0,Jaguaré/São Paulo,sale,apartment,-23.550074,-46.734945,485000
757,100,2,2,1,1,1,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.524055,-46.639259,400000
0,68,3,2,0,1,0,0,0,0,Capão Redondo/São Paulo,sale,apartment,-23.6610918,-46.7682599,345000
410,50,2,1,0,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,0.0,0.0,700
0,54,2,2,1,1,1,1,1,0,Jabaquara/São Paulo,rent,apartment,-23.647955,-46.643015,1900
4710,364,4,6,4,5,1,1,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.556693,-46.71271,24000
1300,100,3,4,1,1,1,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.571949,-46.657499,1290000
650,74,1,2,1,1,0,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.542629,-46.69601,4400
530,62,2,1,0,1,0,0,1,0,Ipiranga/São Paulo,rent,apartment,-23.5831526,-46.6050139,2000
1100,134,3,4,3,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6208425,-46.6845247,1900000
1100,105,3,4,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.548552,-46.710369,3500
970,70,2,2,0,2,1,0,1,0,Santana/São Paulo,rent,apartment,-23.5038528,-46.6364013,1930
3800,314,4,5,4,4,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5746614,-46.6592982,10000
225,48,2,2,1,1,0,0,0,0,Lajeado/São Paulo,sale,apartment,-23.541181,-46.405825,165000
0,98,3,3,1,2,1,0,1,0,Carrão/São Paulo,sale,apartment,-23.552012,-46.537754,830000
650,60,2,2,1,1,0,0,1,0,Carrão/São Paulo,sale,apartment,-23.554116,-46.533314,385000
4800,306,4,5,4,5,1,0,1,0,Moema/São Paulo,sale,apartment,-23.602396,-46.659992,5700000
1100,110,3,2,1,3,0,0,1,0,Mooca/São Paulo,rent,apartment,-23.5694342,-46.5907483,3500
310,48,3,1,0,1,0,1,1,0,Jaçanã/São Paulo,sale,apartment,-23.4830921,-46.5657512,232000
800,48,1,1,0,1,1,1,1,0,Liberdade/São Paulo,rent,apartment,-23.5679205,-46.6376947,1900
0,34,1,1,0,1,0,0,0,0,Sé/São Paulo,sale,apartment,-23.5538993,-46.6309558,280000
290,38,2,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.513194,-46.392743,850
0,70,3,2,1,1,0,0,1,0,Tucuruvi/São Paulo,sale,apartment,-23.471054,-46.607661,500000
0,50,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,0.0,0.0,1000
750,56,2,2,1,1,0,1,1,0,Mooca/São Paulo,rent,apartment,-23.5606279,-46.5791399,1750
350,50,2,2,1,1,1,0,0,0,Vila Curuçá/São Paulo,rent,apartment,-23.51672,-46.428782,833
300,55,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,sale,apartment,-23.51011,-46.503929,250000
300,65,3,2,1,1,1,0,1,0,Belém/São Paulo,sale,apartment,-23.535314,-46.595613,379000
400,48,2,2,1,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.613149,-46.480023,1100
60,30,1,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.528933,-46.518664,790
0,58,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,sale,apartment,-23.585253,-46.533766,189700
664,85,2,2,1,1,0,0,0,0,Santo Amaro/São Paulo,rent,apartment,-23.6443407,-46.7001569,2100
850,77,2,2,1,1,0,0,0,0,Vila Guilherme/São Paulo,rent,apartment,-23.520336,-46.596508,1300
425,56,2,2,1,1,0,0,0,0,Socorro/São Paulo,rent,apartment,-23.673575,-46.714152,1400
700,110,3,3,1,1,1,0,0,0,Iguatemi/São Paulo,sale,apartment,-23.584482,-46.682312,780000
516,90,2,1,0,1,0,0,0,0,Belém/São Paulo,rent,apartment,-23.5300255,-46.6004273,990
410,50,2,1,0,1,0,0,1,0,Cidade Líder/São Paulo,sale,apartment,0.0,0.0,250000
456,49,1,1,0,1,0,1,1,0,Casa Verde/São Paulo,rent,apartment,0.0,0.0,2500
650,60,2,2,1,1,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492,1900
620,75,2,2,1,1,0,0,1,0,Campo Grande/São Paulo,rent,apartment,-23.6663858,-46.6814288,1700
1500,50,1,2,1,1,1,1,1,0,Brooklin/São Paulo,rent,apartment,-23.614371,-46.689343,3300
0,60,2,2,1,1,1,0,1,0,Penha/São Paulo,sale,apartment,-23.512023,-46.520287,370000
375,50,1,1,0,0,0,0,0,0,Sé/São Paulo,rent,apartment,0.0,0.0,1160
0,280,3,2,1,2,0,0,0,0,Campo Limpo/São Paulo,rent,apartment,-23.647296,-46.759902,2300
517,64,2,2,1,1,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5471371,-46.5466286,2000
765,85,2,3,2,2,1,0,1,0,Vila Mariana/São Paulo,sale,apartment,-23.57923,-46.637723,924000
950,94,3,2,1,2,1,0,1,0,Santo Amaro/São Paulo,rent,apartment,-23.6317798,-46.706369,3600
1350,90,3,2,1,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,0.0,0.0,2200
1690,140,3,2,1,2,1,0,1,0,Santana/São Paulo,rent,apartment,-23.4931769,-46.6385115,2500
583,68,2,2,1,1,1,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.528432,-46.558448,1600
1500,126,3,4,3,3,0,0,1,0,Mandaqui/São Paulo,sale,apartment,-23.477656,-46.6324771,890000
160,50,2,2,1,1,0,0,0,0,Pirituba/São Paulo,rent,apartment,-23.490739,-46.724679,1600
450,72,1,2,1,1,1,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.538503,-46.647031,275000
1800,91,3,2,1,1,1,0,1,0,Pinheiros/São Paulo,rent,apartment,-23.5663174,-46.6871036,3500
450,66,2,1,0,0,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.5361391,-46.6488191,350000
563,62,2,2,1,1,0,0,1,0,Lapa/São Paulo,rent,apartment,-23.522967,-46.69726,2500
1000,142,3,5,3,2,1,1,1,0,Ipiranga/São Paulo,rent,apartment,-23.577072,-46.604676,5650
770,70,2,2,1,1,1,0,1,0,Brooklin/São Paulo,rent,apartment,-23.62339,-46.694729,4000
0,48,2,2,1,1,1,0,0,0,Pedreira/São Paulo,sale,apartment,-23.679293,-46.684711,240000
0,58,1,2,1,1,0,0,0,0,Pari/São Paulo,rent,apartment,-23.530107,-46.610597,1500
1000,100,3,1,0,1,0,0,1,0,Mandaqui/São Paulo,rent,apartment,-23.487626,-46.63834,2800
0,62,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.461028,-46.705585,700
270,57,2,1,0,1,0,0,0,0,São Mateus/São Paulo,sale,apartment,-23.5943033,-46.4793526,215000
1168,110,2,2,1,1,1,1,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5684712,-46.6505265,5800
483,37,1,2,1,1,0,1,0,0,Saúde/São Paulo,rent,apartment,-23.605302,-46.637246,1750
0,58,2,2,1,1,1,0,1,0,Pirituba/São Paulo,sale,apartment,-23.50241,-46.716457,320000
670,80,3,1,0,1,0,1,0,0,Perdizes/São Paulo,sale,apartment,-23.5420614,-46.674835,648800
1476,105,1,2,1,2,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5708726,-46.6617387,7000
2256,42,1,2,1,1,1,1,1,0,Itaim Bibi/São Paulo,rent,apartment,-23.586357,-46.674949,1699
1300,125,1,2,1,2,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-14.2112427,-42.7983043,980000
3700,240,3,4,3,3,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.545106,-46.7176986,6000
750,60,2,1,0,1,0,0,1,0,Saúde/São Paulo,rent,apartment,-23.6138875,-46.6314496,1800
229,51,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,sale,apartment,-23.440344,-46.715832,170000
2000,66,3,2,1,1,0,0,0,0,Santana/São Paulo,rent,apartment,-23.496998,-46.636553,3000
1060,114,3,2,1,1,1,1,0,0,Bela Vista/São Paulo,sale,apartment,-23.5621363,-46.6468868,870000
2050,250,4,3,2,2,0,0,0,0,Pinheiros/São Paulo,rent,apartment,-23.5589384,-46.6727954,7000
580,60,3,1,0,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5959983,-46.5794562,1400
720,47,2,1,0,1,0,0,0,0,Carrão/São Paulo,sale,apartment,-23.5487879,-46.5293303,320000
680,70,3,2,1,1,0,0,0,0,Jaguaré/São Paulo,rent,apartment,-23.553698,-46.738525,1900
368,78,3,2,1,1,0,1,1,0,Freguesia do Ó/São Paulo,rent,apartment,-23.4926676,-46.6941298,2500
200,80,2,2,0,1,0,0,0,0,Liberdade/São Paulo,rent,apartment,-23.5660935,-46.6372631,3500
444,67,2,1,0,0,0,0,0,0,Vila Maria/São Paulo,rent,apartment,-23.5166536,-46.5898803,890
520,58,3,2,1,1,0,0,1,0,Medeiros/São Paulo,sale,apartment,-23.4824976,-46.5659263,274000
1280,73,2,3,2,1,0,1,1,0,Santa Cecília/São Paulo,rent,apartment,-23.5435776,-46.6523811,3320
300,52,2,1,0,1,0,1,0,0,Cidade Líder/São Paulo,sale,apartment,0.0,0.0,240000
500,61,2,2,1,1,0,0,1,0,Campo Grande/São Paulo,rent,apartment,-23.670305,-46.690539,1900
430,50,1,2,1,1,1,0,1,0,Itaim Bibi/São Paulo,rent,apartment,-23.617711,-46.694907,3000
648,130,3,2,1,0,0,0,0,0,Consolação/São Paulo,rent,apartment,-23.5535985,-46.6583399,3600
763,56,2,2,1,1,0,0,1,0,Rio Pequeno/São Paulo,rent,apartment,-23.570269,-46.749128,1400
550,68,2,1,0,0,1,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.5384614,-46.6514443,630000
0,55,2,2,1,1,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.597848,-46.593432,300000
460,55,2,2,1,1,0,0,0,0,Cidade Dutra/São Paulo,sale,apartment,-23.709521,-46.687888,280000
0,69,2,2,1,1,1,0,1,0,Rio Pequeno/São Paulo,rent,apartment,-23.564427,-46.751542,2800
250,50,2,2,1,1,0,0,0,0,Cambuci/São Paulo,sale,apartment,-23.5617874,-46.6285061,280000
530,56,1,1,0,1,0,1,0,0,Cambuci/São Paulo,rent,apartment,-23.5720678,-46.6206459,1750
900,112,3,3,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.551712,-46.545053,3500
0,48,2,2,1,1,0,0,0,0,Medeiros/São Paulo,sale,apartment,-23.180829,-46.996466,185000
2291,170,3,3,2,3,0,0,1,0,Vila Leopoldina/São Paulo,rent,apartment,-23.5273464,-46.7275684,7500
4370,140,3,2,1,2,0,0,1,0,Consolação/São Paulo,sale,apartment,-23.5484865,-46.661128,2000000
880,55,2,2,1,1,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.612145,-46.685976,635000
768,93,3,2,1,2,0,0,1,0,Lapa/São Paulo,rent,apartment,-23.5304021,-46.7046501,2900
0,63,3,2,1,1,0,0,1,0,Vila Maria/São Paulo,sale,apartment,-23.518056,-46.583873,377800
400,65,2,2,1,1,0,0,1,0,Socorro/São Paulo,sale,apartment,-23.690912,-46.703922,300000
430,49,2,2,1,1,1,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.471708,-46.687679,1100
300,50,2,1,0,1,0,1,0,0,Sapopemba/São Paulo,sale,apartment,-23.6216299,-46.5079518,190000
0,52,1,1,0,0,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5255099,-46.6469123,290000
1500,160,3,4,3,3,0,0,0,0,Saúde/São Paulo,rent,apartment,-23.6168576,-46.6229374,4000
520,64,2,2,1,1,1,0,1,0,Carrão/São Paulo,sale,apartment,-23.554469,-46.545331,370000
505,50,2,1,0,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.5630478,-46.6265949,1500
402,70,3,2,1,1,0,0,1,0,Freguesia do Ó/São Paulo,rent,apartment,-23.499666,-46.705297,1400
160,42,2,1,0,1,1,0,0,1,Artur Alvim/São Paulo,sale,apartment,0.0,0.0,156600
250,40,2,2,1,1,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.5986084,-46.5768974,1600
400,71,2,2,1,1,1,0,0,0,Sacomã/São Paulo,rent,apartment,-23.655181,-46.578429,1600
495,60,1,2,1,2,0,1,1,0,Campo Belo/São Paulo,sale,apartment,-23.618795,-46.681542,1070000
70,58,2,2,1,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.56609,-46.4029,169000
2057,204,2,3,2,3,1,0,1,0,Moema/São Paulo,rent,apartment,-23.6059895,-46.6610776,15000
360,52,2,2,1,1,0,0,0,0,Jardim São Luis/São Paulo,sale,apartment,-23.654954,-46.742633,215000
2600,144,3,2,1,1,0,1,0,0,Santa Cecília/São Paulo,rent,apartment,-23.538954,-46.6582542,4500
180,34,2,2,1,1,1,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.527064,-46.649711,300000
1000,98,3,1,0,1,0,0,1,0,Mandaqui/São Paulo,rent,apartment,-23.4779972,-46.6344108,1500
1500,151,3,3,2,3,1,0,1,0,Vila Leopoldina/São Paulo,rent,apartment,-23.5315807,-46.7273538,6500
340,35,1,2,1,1,0,1,1,0,Bela Vista/São Paulo,rent,apartment,-23.5510254,-46.6553085,2800
0,42,2,2,1,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.559323,-46.434741,1200
590,51,2,2,1,1,0,0,0,0,Rio Pequeno/São Paulo,rent,apartment,-23.571248,-46.765069,1100
305,58,2,1,0,1,1,0,0,0,Mooca/São Paulo,rent,apartment,-23.5569908,-46.5857473,1500
970,42,1,2,1,1,0,0,1,0,Santa Cecília/São Paulo,rent,apartment,-23.5416241,-46.6587859,2700
0,223,3,4,3,4,1,0,1,0,Carrão/São Paulo,sale,apartment,-23.55324,-46.535275,950000
443,85,2,2,1,1,0,0,0,0,Saúde/São Paulo,rent,apartment,-23.6242472,-46.6022074,3000
545,43,1,1,0,1,0,1,0,0,Brooklin/São Paulo,rent,apartment,0.0,0.0,3545
489,51,2,1,0,1,0,0,1,0,Tremembé/São Paulo,sale,apartment,-23.420925,-46.5817346,266000
990,52,1,2,1,1,0,1,1,0,Moema/São Paulo,rent,apartment,-23.610495,-46.65811,2400
800,63,2,2,1,2,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.610342,-46.681432,690000
1200,158,3,4,3,2,1,1,1,0,Vila Leopoldina/São Paulo,rent,apartment,-23.533022,-46.731577,6000
394,47,2,1,0,1,0,0,0,0,Cidade Ademar/São Paulo,sale,apartment,-23.6762025,-46.6430358,280000
3300,280,5,2,3,3,1,0,0,0,Penha/São Paulo,sale,apartment,-23.524165,-46.546223,800000
530,60,2,1,0,0,1,0,1,0,Limão/São Paulo,rent,apartment,-23.5023361,-46.6815502,1590
470,50,2,2,1,1,1,1,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.491355,-46.47177,855
1060,158,4,3,2,2,0,0,1,0,Vila Leopoldina/São Paulo,rent,apartment,-23.5330254,-46.7314227,5500
0,50,1,2,1,1,0,0,0,0,São Miguel/São Paulo,rent,apartment,-23.493791,-46.438778,1350
1500,135,4,4,2,2,1,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.532077,-46.569315,915000
707,122,3,2,1,2,1,0,1,0,Rio Pequeno/São Paulo,sale,apartment,-23.565825,-46.756108,750000
1400,132,3,2,1,1,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.585672,-46.681216,8000
600,72,3,1,0,1,0,0,0,0,Butantã/São Paulo,rent,apartment,-23.5751223,-46.7399033,1400
292,62,2,2,1,1,0,0,1,0,Vila Maria/São Paulo,rent,apartment,-23.513511,-46.588625,1600
850,100,3,1,0,1,1,0,0,0,Liberdade/São Paulo,rent,apartment,-23.565791,-46.6340922,2300
1250,189,4,6,3,2,1,0,1,0,Cidade Dutra/São Paulo,rent,apartment,-23.714221,-46.704675,3500
1050,96,2,3,2,2,1,0,1,0,Vila Leopoldina/São Paulo,rent,apartment,-23.528688,-46.729752,3800
540,64,3,2,1,2,0,0,0,0,Campo Grande/São Paulo,sale,apartment,-23.6581044,-46.6905018,495000
460,64,3,2,1,2,1,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.529065,-46.652303,470000
1000,149,3,4,3,2,0,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.669173,-46.695685,7000
650,156,3,2,1,1,1,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5311944,-46.6372068,480000
230,70,3,2,1,1,1,0,0,0,Lajeado/São Paulo,sale,apartment,-23.541181,-46.405825,180000
280,45,2,2,1,1,0,1,0,0,Vila Jacuí/São Paulo,rent,apartment,-23.509864,-46.445582,1100
362,45,2,2,1,1,0,0,0,0,Parque do Carmo/São Paulo,sale,apartment,-23.56613,-46.475676,215000
200,45,2,2,1,1,0,1,0,0,Vila Curuçá/São Paulo,rent,apartment,-46.428927,-23.51764,1100
0,108,3,3,1,2,1,1,1,0,Ipiranga/São Paulo,sale,apartment,-23.600222,-46.610661,994000
1200,133,3,5,3,2,0,0,0,0,Ipiranga/São Paulo,sale,apartment,-23.5915131,-46.60297,1170000
1100,126,4,4,2,2,0,0,1,0,Vila Leopoldina/São Paulo,rent,apartment,-23.5326975,-46.7158698,4200
709,73,2,2,1,2,0,0,0,0,Bom Retiro/São Paulo,rent,apartment,-23.524547,-46.639959,1500
0,273,4,5,4,3,0,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5433149,-46.7037961,3400000
2862,191,4,5,4,4,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.5602579,-46.6737416,2650000
760,75,2,1,0,0,1,0,0,0,Liberdade/São Paulo,sale,apartment,-23.5616968,-46.6376416,399000
1200,131,3,3,1,1,0,0,0,0,Iguatemi/São Paulo,sale,apartment,-23.585672,-46.681216,1100000
598,95,3,2,1,2,0,0,0,0,Mandaqui/São Paulo,rent,apartment,-23.465954,-46.636802,1650
340,60,1,1,0,0,0,0,0,0,Santa Cecília/São Paulo,rent,apartment,-23.5355123,-46.6509976,1550
330,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,sale,apartment,-23.5855595,-46.5335228,375000
1030,126,3,4,3,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5510112,-46.5433765,3500
0,90,2,1,0,0,0,0,0,0,Casa Verde/São Paulo,rent,apartment,-23.5126516,-46.6561987,1200
450,72,3,2,1,1,0,1,0,0,Cursino/São Paulo,sale,apartment,-23.637816,-46.613053,240000
320,55,3,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.742691,-46.708174,260000
360,48,2,1,0,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5499427,-46.6224373,255000
300,50,2,2,1,1,1,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.562208,-46.479379,1100
750,130,3,1,0,0,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5288541,-46.6337885,500000
3500,190,3,2,1,2,0,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.5529606,-46.6983177,3180000
1820,45,1,2,1,1,0,1,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.568956,-46.652031,3800
0,168,2,3,2,3,1,0,1,0,Vila Madalena/São Paulo,sale,apartment,-23.554117,-46.686749,2680001
400,39,1,2,1,1,1,0,1,0,República/São Paulo,sale,apartment,-23.544085,-46.6425,426427
372,51,1,1,0,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.5655857,-46.6238971,1250
0,51,2,2,1,1,0,0,0,0,Socorro/São Paulo,sale,apartment,-23.753598,-46.685704,98815
675,70,2,2,1,2,1,1,1,0,Moema/São Paulo,rent,apartment,-23.603125,-46.659181,3950
550,54,3,1,0,1,0,0,0,0,Pirituba/São Paulo,rent,apartment,-23.4840338,-46.7360569,850
550,53,2,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5102751,-46.6562016,387500
